10000, 15, 1250
23,3849,651,878,74,111,5,12,0
20,3819,632,942,73,84,4,15,0
27,3900,631,917,65,95,3,12,0
26,3754,680,919,70,90,5,17,0
29,3756,634,929,77,105,6,10,0
21,3767,639,943,82,89,2,13,0
19,3931,643,910,63,92,7,7,0
21,3893,673,920,58,82,3,13,0
24,3985,622,916,65,73,6,16,0
28,3820,663,897,75,103,7,8,0
23,3979,585,875,78,99,6,19,0
27,3868,666,920,79,78,7,6,0
19,3910,690,880,71,90,5,8,0
29,3872,634,886,80,100,8,12,0
24,3900,660,920,79,72,4,10,0
24,3873,641,928,67,89,7,8,0
34,3953,582,908,73,93,9,14,0
30,3841,626,931,72,90,7,12,0
27,3858,677,886,79,89,7,11,0
25,3762,653,909,76,92,5,23,0
21,3816,658,913,65,97,6,14,0
22,3979,654,887,64,82,4,16,0
30,3867,638,901,81,90,10,10,0
28,3851,633,922,78,95,4,8,0
26,3854,629,918,69,99,6,11,0
28,3904,642,903,77,87,2,14,0
33,3731,634,913,78,108,8,16,0
28,4044,642,907,55,81,1,10,0
32,3834,598,921,71,112,6,11,0
29,3884,626,898,69,99,5,17,0
30,3937,629,877,75,99,4,15,0
26,3809,627,915,74,106,3,14,0
28,3927,668,893,73,80,3,14,0
21,3878,586,927,79,103,3,10,0
22,3978,672,850,64,99,13,7,0
29,3866,648,895,75,103,3,10,0
19,3948,634,883,80,93,5,10,0
32,4001,634,900,68,84,2,11,0
29,3853,600,920,83,94,5,15,0
22,3859,640,896,76,102,3,13,0
24,3847,643,902,77,89,3,20,0
28,3906,652,945,60,76,6,7,0
18,3896,661,904,73,92,2,8,0
27,3888,639,921,79,85,4,8,0
17,3844,656,919,71,93,3,10,0
15,3923,603,914,76,95,5,10,0
25,3839,637,940,80,76,9,9,0
26,3895,611,928,66,98,3,11,0
20,3834,641,898,70,104,7,14,0
29,3933,595,930,68,88,1,17,0
24,3886,656,889,70,93,7,14,0
28,3842,637,905,85,87,3,18,0
19,3894,655,896,74,83,7,15,0
31,3935,646,876,65,105,2,14,0
26,3887,656,908,73,92,2,9,0
28,3910,678,904,71,77,9,7,0
22,3821,642,924,76,90,7,11,0
22,3929,614,924,64,99,7,4,0
23,3959,621,909,67,84,6,14,0
24,3886,627,900,74,92,7,16,0
21,3951,634,899,68,80,6,18,0
23,3822,607,931,76,103,3,12,0
20,3918,656,914,57,86,6,12,0
24,3880,653,890,73,87,8,17,0
27,3866,638,950,55,83,3,15,0
26,3940,653,925,61,73,6,12,0
32,3841,649,931,67,83,5,15,0
25,3910,673,902,72,78,2,14,0
30,3889,621,889,74,99,7,17,0
35,3894,625,907,76,82,4,21,0
25,3859,624,888,85,105,5,12,0
20,3944,649,884,65,94,7,12,0
23,3895,641,888,78,96,2,15,0
24,3827,701,901,73,84,6,10,0
25,3896,604,933,80,80,6,13,0
22,3877,673,912,70,79,3,14,0
33,3885,636,900,67,94,6,17,0
32,3846,644,893,67,103,7,16,0
25,3909,660,923,73,70,2,14,0
22,3854,642,946,67,80,6,10,0
21,3802,652,930,70,89,4,15,0
27,3801,664,876,70,111,10,14,0
19,3971,646,918,59,82,4,9,0
29,3887,628,914,74,92,3,13,0
20,3873,635,958,68,73,2,12,0
24,3882,611,933,67,88,8,13,0
25,3945,625,866,85,103,3,12,0
27,3895,606,959,54,85,1,17,0
18,3844,631,929,73,90,4,13,0
37,3871,670,912,74,77,4,14,0
24,3935,637,910,78,84,5,7,0
34,3926,627,913,68,90,3,13,0
25,3830,614,935,73,98,7,9,0
18,3937,637,911,72,76,2,18,0
24,3877,660,894,72,84,5,19,0
17,3808,607,986,74,74,8,8,0
24,3860,605,937,77,90,1,15,0
23,3920,667,864,70,98,6,14,0
28,3938,681,885,71,77,7,12,0
26,3830,619,959,65,86,4,13,0
25,3786,655,929,68,91,7,14,0
17,3925,600,907,72,103,4,11,0
23,3880,609,934,76,89,4,11,0
30,3889,623,904,82,82,3,21,0
24,3885,609,920,77,90,4,15,0
23,3884,626,903,69,100,4,15,0
29,3832,617,904,77,107,4,15,0
14,3853,601,928,79,90,9,13,0
18,3861,625,946,64,89,5,10,0
30,3884,666,886,69,96,6,12,0
18,3816,630,940,74,91,2,13,0
26,3914,624,880,67,110,3,16,0
30,3805,637,935,79,85,8,11,0
30,3924,689,864,56,89,9,19,0
29,3889,657,889,65,97,5,15,0
29,3867,650,905,74,85,7,15,0
16,3862,606,943,71,93,7,8,0
19,3950,654,907,66,83,6,8,0
29,3969,681,861,67,89,3,15,0
27,3778,621,931,87,93,2,16,0
21,3845,598,952,71,87,6,14,0
22,3897,682,901,68,80,5,12,0
21,3945,667,885,72,83,6,11,0
27,3837,647,884,88,100,4,13,0
29,3872,643,917,60,91,8,14,0
24,3900,669,889,77,86,5,11,0
24,3925,612,948,58,88,6,7,0
25,3798,655,915,66,97,6,16,0
23,3862,630,926,78,94,2,8,0
16,3901,646,931,75,70,5,12,0
18,3856,658,909,60,102,4,11,0
27,3822,656,934,71,78,7,14,0
24,3900,681,883,84,83,3,10,0
23,3858,625,929,72,90,9,9,0
20,3869,667,906,68,76,5,21,0
22,3857,662,900,82,87,6,10,0
28,3860,630,893,85,101,6,10,0
19,3899,612,948,72,77,2,14,0
23,3918,634,922,68,84,6,10,0
21,3900,645,910,76,86,2,12,0
27,3824,652,942,84,68,6,12,0
18,3896,648,905,72,92,3,11,0
26,3869,638,928,64,89,6,12,0
15,3869,656,910,69,95,3,10,0
29,3903,636,927,76,86,3,6,0
24,3820,658,932,70,88,7,8,0
23,4029,604,882,73,99,4,8,0
31,3868,611,955,71,85,5,8,0
30,3856,587,928,78,104,8,8,0
23,3900,621,909,80,83,8,14,0
27,3837,614,936,65,102,5,11,0
25,3834,669,946,54,78,6,14,0
33,3889,619,899,94,86,6,12,0
30,3844,633,887,77,108,2,17,0
22,3871,638,926,68,84,7,13,0
29,3791,656,921,79,88,5,14,0
20,3856,612,910,73,104,5,14,0
32,3874,645,907,68,88,8,15,0
25,3917,638,923,57,85,5,15,0
30,3891,654,896,72,79,2,24,0
27,3914,619,896,81,93,5,13,0
21,3976,653,876,71,90,13,4,0
27,3868,649,930,73,76,4,14,0
26,3840,620,914,69,111,1,13,0
19,3892,614,919,79,90,5,11,0
24,3854,632,915,63,107,5,10,0
26,3922,622,892,69,93,8,17,0
31,3832,682,872,75,100,2,18,0
21,3894,644,928,75,89,3,3,0
28,3791,640,909,87,95,4,15,0
19,3968,659,913,62,73,7,10,0
31,3920,646,882,74,96,3,14,0
22,3863,646,942,54,92,5,9,0
25,3956,646,856,82,101,4,11,0
34,3867,622,897,65,113,3,15,0
34,3841,607,909,68,113,9,11,0
18,3834,691,887,71,95,5,12,0
23,3937,663,890,58,90,5,15,0
35,3813,632,920,73,102,8,9,0
11,3864,660,926,62,92,4,8,0
21,3850,670,922,70,84,4,10,0
23,3887,676,882,65,93,7,14,0
22,3928,615,903,82,88,4,13,0
24,3872,600,929,70,86,8,19,0
20,3946,638,891,61,102,4,11,0
15,3835,657,876,81,101,10,12,0
23,3911,680,870,69,88,8,15,0
33,3882,666,898,73,90,5,10,0
23,3914,645,914,67,76,12,12,0
22,3841,670,885,78,91,7,15,0
25,3867,623,945,83,76,8,6,0
29,3839,668,908,72,99,2,8,0
29,3855,596,927,82,91,8,13,0
28,3895,640,895,81,89,5,13,0
18,3829,673,899,73,81,8,19,0
26,3825,651,906,68,88,10,19,0
28,3869,691,904,68,79,6,12,0
24,3907,671,885,53,101,4,15,0
23,3855,639,905,78,103,2,9,0
27,3821,607,922,71,94,8,21,0
20,3870,647,931,59,91,3,12,0
30,3868,628,916,88,89,3,9,0
29,4001,661,857,67,92,5,14,0
23,3819,667,911,69,92,5,14,0
21,3887,642,921,85,78,5,8,0
24,3994,683,887,60,78,6,9,0
26,3892,662,864,75,104,4,14,0
16,3899,670,920,69,79,4,8,0
28,3827,615,944,66,87,6,18,0
22,3859,612,916,87,80,4,21,0
24,3797,694,914,58,93,7,12,0
22,3979,643,921,60,73,2,15,0
27,3822,644,921,74,96,4,11,0
29,3861,660,901,71,99,4,9,0
21,3896,655,913,76,81,2,12,0
23,3877,594,929,80,96,7,8,0
34,3835,693,901,58,96,5,12,0
22,3946,636,902,65,91,8,9,0
20,3973,642,904,61,87,3,12,0
37,3911,642,881,70,105,5,11,0
30,3813,670,923,67,84,7,14,0
40,3862,637,936,58,85,5,17,0
15,3923,609,908,59,107,5,12,0
18,3972,618,890,71,87,8,15,0
25,3773,666,924,60,96,8,15,0
26,3940,634,907,68,83,6,14,0
31,3879,634,898,72,103,6,10,0
25,3863,616,904,63,100,5,23,0
21,3876,661,912,68,85,7,11,0
22,3871,628,912,81,91,4,12,0
24,3831,643,926,72,91,0,16,0
18,3958,616,926,66,75,11,11,0
23,3848,642,923,72,84,6,15,0
28,3842,687,875,71,97,7,14,0
24,3968,659,889,61,89,4,12,0
21,3992,611,911,59,92,5,11,0
20,3956,633,908,66,88,5,10,0
29,3844,649,911,68,97,8,10,0
28,3898,641,912,71,87,4,13,0
26,3905,611,903,76,98,6,12,0
25,3894,655,924,82,72,5,8,0
38,3841,622,921,78,83,7,19,0
36,3907,639,906,71,87,5,14,0
28,3865,666,903,58,94,5,16,0
34,3843,614,930,65,89,12,16,0
24,3883,655,893,65,98,5,14,0
33,3798,594,963,66,93,8,14,0
20,3827,651,928,60,103,2,10,0
26,3853,644,901,86,84,5,16,0
21,3821,655,929,77,82,5,12,0
21,3923,631,887,67,105,8,9,0
21,3860,650,947,71,78,2,9,0
17,3975,660,881,75,81,5,11,0
30,3892,620,905,61,107,2,16,0
25,3810,617,944,75,94,1,14,0
29,3831,667,899,62,106,2,14,0
21,3921,665,901,69,86,1,12,0
19,3904,623,931,49,99,3,14,0
32,3885,624,920,69,86,10,13,0
26,3854,656,951,72,70,5,9,0
26,3825,640,923,69,96,6,12,0
23,3861,634,915,76,90,4,14,0
23,3842,614,899,70,111,6,16,0
26,3864,641,917,83,80,5,13,0
21,3899,631,884,75,102,6,13,0
27,3938,603,925,66,86,3,17,0
32,3921,658,903,68,79,3,17,0
22,4003,667,899,65,75,3,9,0
23,3862,651,918,65,96,6,8,0
19,3925,655,891,62,84,8,18,0
24,3798,681,889,71,102,4,15,0
31,3851,645,937,62,85,8,11,0
23,3889,661,929,68,72,6,12,0
35,3858,646,922,78,82,7,10,0
26,3906,634,919,69,93,6,6,0
25,3865,639,897,67,107,6,11,0
23,3920,668,918,49,94,3,8,0
34,3767,661,903,79,100,4,16,0
22,3900,642,923,75,75,4,14,0
25,3877,654,905,80,93,5,5,0
20,3857,635,926,61,95,7,12,0
18,3899,630,920,79,79,6,12,0
24,3756,659,904,71,109,5,15,0
24,3871,651,908,73,87,7,12,0
23,3890,629,918,64,92,8,12,0
28,3992,674,890,60,80,5,10,0
24,3848,632,944,65,85,5,13,0
28,3957,616,894,71,80,8,21,0
19,3897,631,899,72,108,4,6,0
21,3828,642,966,74,66,5,12,0
17,3860,598,939,75,97,6,8,0
21,3826,646,913,71,107,3,8,0
25,3930,650,919,61,81,5,12,0
30,3777,669,930,68,92,6,11,0
26,3863,609,913,78,97,7,13,0
15,3820,652,930,74,77,6,17,0
28,3937,624,886,81,92,3,15,0
22,3829,588,935,77,98,5,16,0
24,3907,631,904,59,103,8,10,0
29,3851,640,920,64,88,12,13,0
29,3932,630,902,86,76,5,14,0
21,3940,594,922,71,87,10,11,0
32,3908,658,883,60,96,4,19,0
24,4002,668,863,72,81,3,16,0
17,3867,641,895,81,104,5,6,0
21,3879,643,918,73,94,1,9,0
28,3849,614,954,69,88,3,11,0
23,3869,640,930,64,88,4,13,0
21,3853,641,891,73,109,7,9,0
28,3826,649,919,72,92,5,13,0
19,3901,641,898,72,91,3,16,0
16,3905,648,906,75,74,7,17,0
26,3829,678,899,75,86,9,12,0
31,3855,618,917,74,99,2,15,0
19,3805,647,916,80,95,4,12,0
14,3908,611,914,65,94,6,16,0
31,3861,593,928,80,89,7,16,0
21,3831,643,911,77,94,4,14,0
29,3796,609,955,67,83,8,20,0
21,3881,618,938,65,78,13,13,0
23,3812,674,889,76,98,4,15,0
23,3854,688,908,67,88,3,10,0
22,4024,639,867,75,80,7,15,0
27,3917,652,895,57,96,4,16,0
22,3895,642,934,64,85,3,10,0
22,3847,629,891,86,105,2,13,0
30,3871,655,891,73,99,3,13,0
29,3801,628,916,81,103,6,10,0
27,3872,647,897,68,97,4,16,0
34,3906,620,887,74,102,3,17,0
28,3954,631,907,70,88,5,9,0
15,3950,677,902,59,73,8,13,0
27,3761,653,929,74,100,5,10,0
25,3819,701,884,84,85,3,14,0
38,3936,624,874,71,101,6,17,0
11,3899,618,932,82,77,6,10,0
23,3816,630,933,73,87,6,16,0
23,3878,598,923,71,96,4,17,0
31,3883,676,887,70,91,7,11,0
30,3752,637,934,71,99,4,17,0
22,3873,640,909,78,93,5,9,0
28,3819,634,921,72,97,6,13,0
21,3931,609,921,68,98,1,10,0
25,3895,613,916,85,86,8,9,0
26,3921,657,912,61,79,7,14,0
20,3819,634,947,61,98,3,10,0
24,3902,648,909,72,82,6,13,0
29,3871,635,906,72,97,1,16,0
24,3869,608,901,80,101,3,17,0
31,3859,675,881,70,102,4,12,0
24,3824,631,916,82,104,2,8,0
24,4017,654,865,63,91,3,15,0
35,3832,664,877,72,96,12,17,0
26,3887,666,895,67,82,7,18,0
27,3874,685,902,69,84,1,14,0
25,3890,598,919,84,86,6,15,0
23,3908,626,870,68,117,3,15,0
30,3952,590,897,69,98,7,17,0
23,3893,641,885,76,106,5,8,0
26,3896,673,911,74,76,6,9,0
23,3964,649,915,65,76,2,13,0
24,3876,642,912,72,86,4,16,0
26,3989,656,886,67,83,4,12,0
30,3825,615,926,85,90,6,13,0
27,3873,631,918,70,88,6,15,0
26,3808,622,920,77,94,1,22,0
31,3893,656,893,68,90,3,18,0
27,3849,640,929,71,87,4,13,0
28,3884,622,948,73,82,1,10,0
20,3814,639,928,68,90,2,20,0
28,3821,629,941,63,92,4,16,0
28,3945,610,912,66,85,8,16,0
36,3820,613,930,66,100,4,18,0
40,3803,635,941,74,81,8,15,0
29,3849,618,954,80,79,3,10,0
21,3860,661,900,73,102,4,6,0
28,3896,643,895,77,92,4,13,0
22,3881,658,906,64,95,8,8,0
27,3831,659,900,69,95,4,18,0
23,3904,668,870,80,88,7,14,0
30,3883,616,931,69,92,6,10,0
20,3944,597,876,81,97,7,19,0
27,3858,658,889,69,101,5,14,0
26,3918,644,923,69,83,7,6,0
21,3911,637,890,64,104,7,11,0
27,3767,643,936,78,95,3,12,0
31,3843,650,912,74,96,3,11,0
21,3880,625,934,77,86,4,8,0
26,3881,623,936,74,78,4,15,0
17,3842,643,953,81,72,5,7,0
33,3934,611,919,76,82,10,9,0
21,3987,607,874,78,106,6,7,0
27,3998,674,891,52,85,7,8,0
32,3899,614,923,76,89,7,9,0
29,3851,634,915,61,101,10,11,0
31,3771,632,944,68,88,4,21,0
28,3939,652,879,79,81,5,17,0
31,3952,616,905,58,94,5,17,0
29,3862,692,880,68,96,7,10,0
20,3895,623,948,62,82,5,11,0
25,3934,616,901,63,103,5,12,0
32,3942,610,915,76,90,2,11,0
24,3862,646,903,70,96,6,13,0
25,3910,615,910,83,87,6,11,0
23,3864,631,889,90,97,7,10,0
30,3944,605,910,81,91,4,9,0
20,3868,630,934,76,78,7,12,0
28,3895,607,911,76,94,6,14,0
30,3773,605,954,82,91,4,14,0
31,3887,610,885,70,104,8,20,0
28,3911,615,917,78,83,9,11,0
28,3879,599,939,72,96,3,10,0
18,3861,627,906,77,97,9,10,0
27,3894,644,896,73,88,6,16,0
38,3890,658,878,78,95,3,15,0
13,3990,651,891,67,87,2,10,0
27,3885,644,906,65,105,3,8,0
21,3934,626,911,71,92,4,9,0
26,3899,625,904,69,104,5,9,0
24,3994,577,920,85,79,5,11,0
16,3902,643,925,74,75,3,14,0
17,3776,633,942,76,86,6,16,0
27,3908,667,918,68,80,2,10,0
19,3864,592,927,71,91,7,20,0
37,3872,662,915,58,95,3,12,0
33,3862,645,910,72,102,0,10,0
24,3870,662,923,49,98,4,11,0
30,3854,649,929,56,89,5,16,0
31,3776,635,953,77,86,5,11,0
21,3917,675,889,54,93,5,15,0
35,3881,666,918,81,68,7,11,0
22,3977,655,881,66,87,5,13,0
21,3805,671,972,61,78,3,5,0
21,3932,657,941,58,63,6,14,0
25,3956,620,929,74,82,2,7,0
24,3857,619,938,65,92,5,13,0
17,3912,618,900,85,91,5,11,0
23,3831,631,903,65,105,5,19,0
28,3896,636,916,61,96,2,14,0
29,3849,614,934,68,95,2,16,0
24,3866,636,927,83,80,6,9,0
31,3830,661,893,79,89,3,20,0
28,3867,626,895,75,98,5,18,0
27,3887,613,928,80,89,3,10,0
26,3902,607,922,61,91,6,19,0
25,3924,594,927,82,80,4,15,0
31,3945,613,906,74,81,8,16,0
37,3768,639,908,62,107,6,23,0
19,3847,641,906,75,91,6,16,0
21,3876,617,931,70,90,2,15,0
23,3856,647,919,72,81,4,18,0
33,3968,616,915,68,83,1,16,0
25,3820,639,918,72,98,6,12,0
28,3907,603,913,75,98,4,12,0
27,3835,592,923,80,95,8,17,0
27,3805,619,955,61,97,6,11,0
21,3809,634,930,71,101,4,10,0
31,3923,663,909,54,87,10,9,0
22,3906,626,905,68,101,5,10,0
20,3942,611,919,67,95,5,8,0
20,3953,645,891,58,96,4,14,0
26,3943,644,888,68,93,8,10,0
30,3856,589,909,75,113,9,10,0
37,3968,642,911,69,75,5,12,0
23,3963,643,888,87,80,2,11,0
17,3955,656,879,77,90,3,10,0
27,3829,627,920,72,97,6,14,0
32,3880,662,884,77,90,4,16,0
28,3833,645,947,70,81,4,11,0
28,3979,615,876,83,92,5,13,0
29,3962,623,869,84,92,8,13,0
24,3873,646,919,64,94,3,12,0
27,3907,646,887,78,95,2,13,0
25,3863,668,901,77,83,8,11,0
24,3846,688,871,81,90,6,15,0
21,3821,660,900,75,97,9,10,0
22,3868,657,895,85,88,2,13,0
28,3919,635,920,63,81,3,18,0
24,3857,626,898,70,105,5,16,0
16,3863,619,934,64,94,5,13,0
29,3997,612,910,57,85,8,14,0
29,3845,646,906,71,94,6,15,0
33,4006,593,878,59,102,4,22,0
21,3871,710,903,58,82,4,12,0
30,3892,596,900,68,108,7,16,0
22,3840,582,964,72,97,3,9,0
22,3792,600,970,69,94,3,12,0
28,3951,631,864,69,103,7,16,0
20,3877,610,955,79,84,4,4,0
26,3936,654,928,70,61,10,11,0
23,3893,650,897,64,98,6,12,0
23,3803,653,915,77,92,5,14,0
20,3868,597,895,95,105,7,8,0
26,3877,623,913,81,94,4,10,0
26,3868,640,921,66,82,10,15,0
23,3954,668,883,63,88,7,11,0
26,3975,665,862,68,86,4,19,0
21,4008,608,918,69,77,8,9,0
31,3854,636,908,71,99,5,13,0
24,3874,615,911,75,94,11,11,0
18,3831,612,906,83,102,5,15,0
23,3927,659,891,74,90,5,8,0
32,3930,622,896,77,101,2,9,0
32,3819,650,948,58,92,3,11,0
21,3930,647,900,72,87,2,13,0
24,3906,668,899,80,78,4,11,0
20,3968,615,936,65,80,7,6,0
26,3987,638,874,60,90,7,19,0
19,3943,649,908,56,84,6,15,0
31,3829,641,934,60,93,8,12,0
28,3921,653,896,69,86,4,15,0
32,3878,611,934,69,97,4,9,0
35,3878,655,888,61,101,5,17,0
22,3830,608,946,72,88,9,12,0
25,3818,641,924,79,88,4,14,0
23,3946,655,882,67,96,5,10,0
32,3987,607,868,83,88,2,23,0
25,3902,654,903,68,85,6,14,0
19,3943,632,920,71,80,6,9,0
24,3959,646,890,67,92,4,11,0
19,3903,618,895,67,107,3,15,0
27,3953,640,902,72,76,4,17,0
24,3860,631,944,64,74,5,20,0
17,3937,672,878,59,92,8,13,0
22,3816,653,919,72,87,6,16,0
29,3842,627,944,62,94,8,8,0
22,3882,664,902,61,99,3,11,0
28,3892,600,929,68,97,5,12,0
27,3798,641,918,75,92,5,18,0
30,3940,586,931,65,96,7,9,0
33,3876,664,902,69,91,3,13,0
25,3847,609,944,66,94,7,11,0
34,3799,662,929,78,88,3,10,0
29,3870,601,912,86,83,13,15,0
26,3887,625,898,81,93,3,16,0
24,3907,690,877,70,90,3,12,0
19,3926,625,919,73,83,2,14,0
24,3947,641,922,59,85,4,10,0
19,3945,588,930,71,92,3,11,0
33,3917,656,923,63,80,5,10,0
25,3933,622,910,63,89,1,20,0
29,3850,625,908,70,100,8,14,0
24,3876,639,924,67,91,4,11,0
27,3947,593,895,76,93,12,13,0
22,3958,648,882,58,109,4,7,0
19,3895,639,909,77,90,6,8,0
24,3880,625,918,76,88,11,8,0
20,3826,643,926,69,90,6,14,0
22,3895,628,943,57,79,7,15,0
19,3801,699,913,69,86,6,10,0
21,3834,654,904,78,94,5,12,0
30,3838,651,900,78,96,1,16,0
26,3809,646,925,66,91,6,17,0
29,3882,666,889,69,101,3,10,0
27,3940,637,920,68,74,6,14,0
31,3852,682,905,74,84,9,7,0
21,3856,645,934,64,95,6,5,0
19,3848,615,911,81,107,4,8,0
26,3951,620,928,73,70,7,13,0
25,3980,640,911,65,82,4,9,0
21,3816,723,864,64,106,2,14,0
27,3890,637,906,62,95,9,13,0
20,3780,653,929,67,97,9,10,0
33,3782,642,929,82,85,3,18,0
29,3825,650,934,78,85,5,8,0
32,3884,627,951,66,79,5,10,0
27,3810,639,935,67,94,7,11,0
26,3936,662,894,64,93,4,9,0
31,3936,654,859,72,104,5,13,0
28,3897,635,902,81,90,2,13,0
20,3855,600,917,97,87,5,13,0
25,3915,633,925,77,77,4,11,0
29,3925,643,857,68,107,7,17,0
23,3893,666,886,81,81,9,12,0
24,3843,608,941,67,92,7,14,0
20,3832,630,945,65,94,5,9,0
36,3925,627,892,65,104,4,13,0
27,3873,638,906,71,99,1,14,0
19,3805,667,907,74,88,7,16,0
21,3879,645,911,71,98,3,8,0
20,3958,620,896,65,94,6,14,0
27,3876,684,879,78,87,4,14,0
29,3841,629,919,75,91,8,13,0
26,3950,639,890,77,89,6,9,0
31,3843,636,910,70,96,9,13,0
29,3912,631,912,71,89,1,15,0
27,3899,626,920,67,97,5,8,0
23,3864,671,929,65,74,6,13,0
18,3951,584,938,86,75,7,8,0
24,3955,628,892,74,87,8,12,0
15,3935,598,926,76,85,7,10,0
22,3937,654,895,68,83,7,13,0
26,3862,638,916,60,95,5,17,0
20,3853,652,910,71,96,6,9,0
26,3911,682,912,59,87,2,8,0
41,3792,615,929,79,94,6,17,0
18,3865,637,901,68,101,9,11,0
25,3921,613,906,65,102,4,13,0
29,3894,637,916,66,94,5,10,0
31,3909,633,920,68,85,8,10,0
28,3882,615,918,74,95,6,11,0
28,3801,680,932,72,78,4,13,0
24,3876,644,912,78,94,2,8,0
31,3894,604,918,88,81,3,17,0
25,3878,603,908,67,100,8,18,0
24,3978,639,892,73,86,2,12,0
20,3961,645,887,67,98,4,8,0
30,3934,642,880,79,84,5,18,0
23,3870,678,909,76,84,4,7,0
30,3847,636,948,76,75,4,12,0
24,3889,645,909,70,90,5,12,0
20,3991,674,890,50,85,3,14,0
19,3845,624,951,69,74,10,14,0
28,3837,593,926,68,104,4,19,0
32,3901,603,915,77,102,4,8,0
23,3816,666,914,67,93,6,13,0
18,3774,624,939,77,88,5,19,0
19,3978,662,878,76,85,6,7,0
29,3834,651,922,68,87,6,15,0
20,3847,617,950,70,88,6,9,0
33,3802,623,927,59,107,4,18,0
30,3890,666,880,75,99,5,9,0
17,3893,647,914,68,84,4,15,0
21,3909,653,882,75,99,4,10,0
23,3911,629,903,69,96,3,14,0
24,3795,663,906,76,92,7,15,0
31,3861,602,936,66,101,4,12,0
19,3935,669,894,61,90,4,11,0
19,3815,623,908,82,114,3,7,0
17,4033,629,887,73,88,4,6,0
10,3848,683,905,70,87,6,10,0
20,3866,635,925,75,88,6,9,0
35,3945,648,899,66,85,3,15,0
25,3913,679,884,64,91,10,8,0
32,3844,631,901,88,89,10,12,0
29,3955,632,888,75,81,6,18,0
28,3826,682,891,77,96,6,9,0
27,3902,603,901,81,100,4,13,0
22,3804,613,934,69,103,6,13,0
20,3811,675,930,70,81,5,12,0
22,3888,658,862,62,109,8,17,0
30,3904,615,895,81,92,7,15,0
28,3865,622,926,79,81,5,16,0
29,3961,623,895,62,90,8,16,0
26,3851,649,923,65,85,7,15,0
27,4009,601,924,58,86,7,9,0
23,3964,646,889,81,78,6,11,0
26,3868,596,924,81,91,8,13,0
24,3926,653,914,64,80,6,12,0
22,3971,617,894,69,96,5,11,0
18,3855,641,892,72,103,6,14,0
27,3781,601,949,75,96,7,14,0
36,3843,598,923,65,107,7,15,0
32,3939,620,879,79,100,8,10,0
28,3944,663,884,67,86,3,16,0
17,3882,663,909,75,82,7,9,0
31,3871,623,935,68,80,5,18,0
28,3931,590,906,82,96,6,11,0
22,4012,664,899,61,73,8,8,0
21,3812,633,923,80,96,2,13,0
26,3866,605,931,83,87,5,12,0
27,3865,656,896,71,101,2,12,0
29,3910,657,909,74,85,6,6,0
25,3911,640,909,68,83,2,19,0
30,3916,671,905,54,93,9,6,0
24,3858,662,913,85,83,3,8,0
18,3900,649,901,71,93,5,10,0
27,3917,644,901,64,88,8,14,0
18,3975,598,898,70,97,6,12,0
27,3833,637,926,70,93,6,12,0
17,3843,609,929,73,96,3,16,0
22,3954,622,920,73,81,3,11,0
33,3807,668,886,80,103,5,12,0
24,4023,628,891,69,75,7,15,0
28,3836,668,888,72,88,10,18,0
27,3798,648,900,81,98,5,16,0
23,3787,637,941,63,86,5,22,0
34,3856,647,901,74,101,2,12,0
25,3814,608,913,90,99,7,12,0
23,3951,652,882,74,93,3,10,0
32,3847,634,897,71,107,8,11,0
29,3896,646,914,67,94,2,10,0
26,3901,642,915,63,94,7,8,0
31,3985,627,912,53,94,5,9,0
19,3885,628,871,81,117,4,9,0
27,3800,612,934,70,93,10,17,0
29,3880,636,917,67,96,6,9,0
21,3865,677,888,72,89,6,14,0
31,3918,650,906,67,86,3,14,0
22,3812,647,911,74,96,5,15,0
20,4013,640,841,70,106,9,10,0
24,3912,600,910,74,93,7,15,0
20,3881,657,903,85,84,5,8,0
34,3874,641,897,67,103,6,12,0
14,3901,635,894,80,90,6,13,0
21,3943,626,927,51,90,6,12,0
24,3916,651,897,79,86,3,11,0
34,3910,657,877,64,116,4,5,0
24,3991,647,886,65,81,5,16,0
25,3884,609,942,66,87,3,15,0
29,3884,587,944,66,85,4,21,0
27,3936,642,907,66,90,3,11,0
21,3944,618,902,79,87,6,11,0
29,3927,621,886,80,98,6,11,0
23,3874,630,942,64,86,1,14,0
23,3858,677,902,69,89,8,9,0
27,3855,633,889,75,105,3,17,0
17,3914,620,913,69,89,11,10,0
32,3925,672,883,58,81,8,21,0
22,3888,649,889,72,97,9,10,0
23,3920,588,940,72,85,5,13,0
23,3923,652,854,77,105,5,14,0
29,4008,649,883,75,81,1,12,0
19,3926,611,884,68,103,5,19,0
29,3936,648,898,71,83,8,11,0
21,3964,664,879,72,81,5,14,0
24,3854,649,924,68,91,6,9,0
31,3829,640,917,70,91,6,17,0
22,3851,669,904,69,82,5,19,0
16,3794,648,935,67,94,2,15,0
24,3842,626,948,65,82,5,16,0
24,3922,627,917,78,77,7,12,0
23,3837,660,931,61,95,3,9,0
19,3901,651,898,69,93,7,10,0
16,3822,700,872,82,99,2,11,0
24,3849,687,896,62,91,4,16,0
35,3903,643,903,74,77,4,21,0
27,3888,657,893,61,102,4,13,0
28,3904,666,893,69,81,7,16,0
24,3917,687,906,73,78,4,5,0
27,3886,653,917,74,77,7,12,0
20,3786,626,928,91,85,8,13,0
21,3890,662,908,62,90,5,12,0
34,3877,613,895,82,98,3,18,0
38,3808,643,916,63,103,6,15,0
24,3875,659,943,64,80,5,6,0
